id	text	tags	identical
3008	Five people were killed in the Netherlands and Germany as powerful winds toppled trees, blew trucks off the road and forced the cancellation of hundreds of flights.Amsterdam's Schiphol Airport briefly suspended all air traffic as gusts of up to 140km/h were recorded along the coast.At least 260 flights were scrapped and falling roof tiles led to the closure of airport terminals.Nationwide train services and many tram and bus services were halted after the highest weather alert was issued.In Rotterdam, shipping containers were toppled and entire roofs ripped off homes, TV showed.Schiphol later said some flights would resume as the storm moved inland, but that there would be severe delays.A number of flights to and from Amsterdam and Dublin were cancelled.The storm, called Friederike in Germany, is due to cross the country before reaching Poland overnight.In Germany, a 59-year-old man was killed by a falling tree in Emmerich near the Dutch border, a spokesman for the town said.Some 100,000 people in North Rhine-Westphalia (NRW) and in the northern state of Lower Saxony were left without power, a spokesman for German energy company Westnetz said.He said the company hoped to restore power to those users in several hours provided the storm did not cause further damage.Railway operator Deutsche Bahn said it had suspended all long-distance rail services across the country, leaving hundreds of thousands of travellers and commuters stranded."Since this affects many long-distance connections, thereare effects on the entire rail services, also internationally," Deutsche Bahn said.Train travel was also disrupted in northern Germany while some bridges and some stretches of roads were closed in North Rhine-Westphalia.In Munich, eight domestic flights by Lufthansa were cancelled, the airport operator said.	podobne	3001,3002,3003,3004,3005,3006,3007,3008,3009
3009	Winds of up to gale force 10 are battering much of the country on Thursday as the second winter storm of 2018 hits the Netherlands. The storm is expected to reach its height between 10am and 12am and weather forecasters have issued a code red weather alert for central parts of the Netherlands and code orange for the rest. In Amsterdam one person has reportedly been taken to hospital after scaffolding collapsed and fell to the pavement. Motorists are being told to stay home unless their journeys are essential because of problems on some roads as high-sided vehicles are blown over. Hundreds of flights to and from European destinations have been cancelled at Schiphol airport and Dutch railway company NS says it has reduced services nationwide because of the storm.	podobne	3001,3002,3003,3004,3005,3006,3007,3008,3009
4001	Chelsea boss Antonio Conte has often referred to "the club" when asked who signs new players at Stamford Bridge.So how does the transfer recruitment process work in west London?Our chief news reporter Bryan Swanson examines the transfer structure in place.Who are "the club"?Player strategy is set by Conte, but only in agreement with club director Marina Granovskaia. She is responsible for player transactions and has a wider brief, including overseeing the academy and scouting structure, following the departure of Michael Emenalo last November.Has Emenalo's departure affected the club this month?He never had sole control over new transfers, the structure did not allow for it. He worked alongside Granovskaia, a trusted advisor to owner Roman Abramovich, who became involved in Chelsea transfer activity just under a decade ago. Chelsea have yet to replace Emenalo, like for like, and may well be considering another model.Who has the final say on buying new players?The transfer sign-off is Conte to Granovskaia to Abramovich. A final financial decision lies with the owner, with Granovskaia in charge of negotiations. Abramovich's involvement is generally to consider the plan and targets and give them the green light. It is his money, after all, and it is safe to say he has more knowledge of deals being done in each window than some other Premier League club owners. But we are told he does not personally get involved in the specifics of deals or negotiations.So Granovskaia is the most powerful figure at Stamford Bridge, aside from Abramovich?On transfers, yes, in terms of finalising new deals. She is one of a three-person club board, which also includes Bruce Buck and Eugene Tenenbaum. Generally speaking they would not be involved on individual transfers. But that is not to say the board are never involved.Does the structure work?The system ensures a manager does not have complete control over everything behind the scenes. Chelsea will point to the fact that, since 2009, they have won the Premier League and FA Cup three times, the Champions League, Europa League and EFL Cup.	zblizone	4001,4002,4003,4004,4005,4006,4007,4008,4009
4002	Chelsea head coach Antonio Conte says his strikers must be more clinical in attack and admits "the finishing could be better".After a strong start to his Chelsea career, club-record signing Alvaro Morata has missed a number of chances in recent weeks and was sent off in their midweek FA Cup win over Norwich.Chelsea are in the market to sign a target man to bolster their attacking options to ease the burden on Morata, and Conte says his forwards need to take their opportunities."I think in every game we have created many chances to score," said Conte."At the same time, we must be honest and to tell that maybe our finishing could be better in our quality. In our quality, the finishing could be better, and to score me."Every striker has their own characteristics and I'm happy to work with my players."[Morata] must learn to control himself. The second yellow card was for dissent and I agree with the player for the first yellow card, but I don't agree with the player for the second yellow card.For sure, he needs to check better himself in the future.Chelsea have scored just one goal in their last four games in all competitions and several strikers have been linked with a move to the club this month.Sky Sports News reported earlier this week that Chelsea had approached the West Ham about a move for Andy Carroll, although any potential deal has been scuppered by an ankle injury to the 29-year-old.Stoke's Peter Crouch was linked with a move to Stamford Bridge this week, although Sky Sports News understands Chelsea will not be signing the 36-year-old this month, while Sky in Italy say Roma and former Manchester City striker Edin Dzeko is interesting the Premier League champions.Morata has just two goals in his last 11 games while Michy Batshuayi is understood to be a target for several clubs this month, but Conte took his regular stance of deferring transfer speculation to the club's hierarchy.I think I was very clear in the past to tell you that the club sometimes asks me my opinion about our transfer market, about our situation and the way that we can improve, he said."But at the same time, I said in the past that the final decision is for the club."This is our situation, this is the truth and I think the club has to spend money."In this case, it's right to spend money in the way they prefer."When asked whether he feels confident Chelsea can bring in the players they want, the Italian said he feels "calm" at the current situation."Confident is a big word," he said."We have to wait. I gave my opinion to my club, but the final decision is for the club."I have to wait and to see during this transfer market, but I am very calm on this aspect, also because I'm working with these players in the right way and I'm very happy with the commitment of my players"Conte also revealed new signing Ross Barkley is in the squad for Saturday's trip to Brighton.	zblizone	4001,4002,4003,4004,4005,4006,4007,4008,4009
4003	Antonio Conte has admitted he has been disappointed with Alvaro Morata’s finishing, as well as the Chelsea striker’s discipline in recent weeks. The Chelsea manager was furious to see his forward needlessly sent off against Norwich in the FA Cup on Wednesday after Morata reacted poorly to being booked for diving. The second yellow was for dissent and meant Chelsea finished the FA Cup clash with nine men and were without both Morata and Pedro for the crucial penalty shoot-out.Conte hit out at Morata after that game, despite Chelsea edging the shoot-out, and again admitted on Friday the striker needed to sort out his ‘stupid’ discipline issues. ‘For sure in Norwich game he knows very well his mistake,’ Conte said ahead of Chelsea’ game against Brighton on Sunday. ‘There was frustration for the first yellow card because he didn’t deserve it. It’s not right to book him.‘You must learn to control yourself because the second yellow card was for dissent. ‘I agree with the player for the first yellow card but can’t with the second. ‘For the striker in this situation it can happen. Alvaro this is the first season that’s he’s having a full season, maybe for him this is the first time to face these type of problems.‘He has to overcome this problem because it is a stupid problem. The most important thing is to work for the team and not lose confidence.’ Morata has been the subject of intense criticism from Chelsea fans this month after missing golden opportunistic in tight games. The Spaniard has drawn a blank in his last three Premier League games and has scored just three goals in his last ten league appearances.Morata missed golden opportunities in two recent games with Arsenal, as well as against Norwich on Wednesday, and Conte hinted his striker was letting him down considering the amount of chances Chelsea were creating for him. ‘Its very difficult to have a god response to this question,’ he said. ‘In every game we created many changes to sore, this is the most important thing for us. ‘We must be honest to say our finishing could be better in our quality. The finishing could be better to score more.’	zblizone	4001,4002,4003,4004,4005,4006,4007,4008,4009
4004	Chelsea have made contact with Stoke about signing veteran striker Peter Crouch but no deal is imminent, BBC Sport understands.Blues boss Antonio Conte wants to bring in a striker, which would allow Michy Batshuayi to leave the club this month.West Ham's Andy Carroll was an option but that avenue has been closed by the ankle injury that will keep him out for at least a month and possibly longer.Former Liverpool striker Crouch, 36, is contracted to Stoke until summer 2019.As a short-term measure, Crouch is attractive to the Premier League champions because he is used to the league, having made 449 appearances, would understand his role as back-up to main striker Alvaro Morata, and is available for the Champions League. He has scored 18 times in European football's top competition.One drawback is that the former England man has played in both domestic cup competitions for Stoke and is therefore unavailable for the remainder of those competitions.'It's a no-brainer'Analysis from former England and Tottenham midfielder Jermaine Jenas on 5 live It is a weird one, I am not going to lie. What is going through Conte's head is the need for a clear plan B - to go long and cause problems. In terms of that it is a good option. I played with him for years and for a midfielder he is an absolute dream.It looks like it will be a year-and-a-half deal. It is a no-brainer in terms of wages and what he brings to the table. Why not?Crouch is as professional as they come - he will be great to have around the dressing room. He will not be overawed because he has been at some big clubs. It is a great opportunity for him and I think the fans will take to him.	zblizone	4001,4002,4003,4004,4005,4006,4007,4008,4009
4005	Ross Barkley says he is "obsessed" with improving and has ambitions to become a "world-class" player, as he prepares to make his Chelsea debut.The 24-year-old left boyhood club Everton to join the Premier League champions earlier this month, but has not yet featured as he has been recovering from injury.However, he is in the squad to face Brighton on Saturday, live on Sky Sports Premier League, and speaking to Sky Sports, he explained how determined he is to develop at Chelsea."I am obsessed with improving. I want to get to a level where I am regarded as one of the best and coming to a club like Chelsea gives me the right platform to improve," Barkley said."I want to be regarded as a world-class midfielder. At the moment I have a lot of potential and a lot of world-class attributes and I want to showcase that at a massive club like Chelsea and win things and be regarded as a top-quality player."I have got to a level where I feel I needed to make the jump to Chelsea and push myself and get myself to a better level and playing with world-class players here is only going to help."I am ready to hit the ground running. The first half of the season dragged for me, I just wanted to kick a ball, but I am back fit and I am ready to go."Barkley has not played a competitive match since May 2017, but did get some minutes under his belt in a behind-closed-doors friendly against QPR this week, playing 75 minutes and scoring a goal and providing an assist."It was a good runout," he said. "I have settled in really well with all the lads. It was my first game for a while since I have been out injured and it felt good to get back out onto the pitch."I have had four full weeks of training now so I am feeling really fit. I feel really good and am ready to go."With Alvaro Morata and Pedro both suspended for the clash with Brighton, Barkley could go straight into Antonio Conte's starting line-up alongside Eden Hazard.He described Hazard as an "unbelievable player", and added: "You can't put many players up there with Hazard, he is unbelievable, he is up there with the best in the world, I have been training here for a couple of weeks and you can see how sharp he is."I am not the same type of player but if I could get anywhere near his level now I would be made up."	zblizone	4001,4002,4003,4004,4005,4006,4007,4008,4009
4005	JAMIE VARDY has dropped a cheeky hint he may be interested in a move to Chelsea.Leicester star Vardy has been a target for the Blues in the past after he helped fire the club to the Premier League title.And with Chelsea appearing to be desperate to bring in a new striker during the transfer window the club have been linked with several players.Now Vardy has added fuel to speculation he could be one of the forwards the London club are looking at with a mischievous action on social media.The 31-year-old was responding to messages from his fans on Instagram when he "liked" a message asking him to move to Chelsea.Such a deal would see him link up with former Leicester league-winning team-mates Danny Drinkwater and N'Golo Kante.But whether that is any indication he is about to swap the King Power Stadium for Stamford Bridge remains open to question.Earlier this month Chelsea boss Antonio Conte was asked what he thought of Vardy, and he admitted he was a player he rated but was unlikely to sign.But since then Conte has admitted he is not always aware of the transfer business the club is planning.And with attackers in short supply in the squad, the club have been linked with a string of forwards this month.	zblizone	4001,4002,4003,4004,4005,4006,4007,4008,4009
4006	Chelsea will hold more talks with Roma over a potential double deal for Emerson Palmieri and Edin Dzeko next week.Left-back Palmieri is hoping to complete a move to Stamford Bridge to compete with Marcos Alonso, despite the fact Chelsea would ideally like to take the Brazilian on loan.Roma want £22 million for Palmieri, but there is optimism on all sides that a deal for either a loan or permanent transfer can be agreed.Chelsea’s interest in Dzeko is less advanced and has come about as the club attempt to find a target man to help out Alvaro Morata, who is suspended for Saturday’s trip to Brighton.Morata’s suspension means Michy Batshuayi, who could move in the opposite direction to Dzeko, will start against Brighton. And Roma face Inter Milan on Sunday, which means discussions have been put on hold during the weekend.The Premier League champions had been hopeful of signing Andy Carroll, but the West Ham United centre-forward's ankle injury has forced them to look elsewhere. There is an outside chance of Chelsea reigniting their interest if the 29-year-old can recover by the end of the month.Dzeko would not be eligible to play in the Champions League, but he could play for Chelsea in the Premier League and all of the cup competitions.Having made an inquiry over his potential availability, Chelsea will hold more talks over Dzeko next week, but they also continue to explore other options.Crystal Palace have already warned Chelsea that they do not want to loan out Christian Benteke, although that may change if Roy Hodgson can sign a striker, while a move for Stoke City’s Peter Crouch has not been discounted.Antonio Conte’s interest in Dzeko was confirmed by the former Manchester City forward’s agent, Irfan Redzepagic, who told Italian media: “All I can say is that Conte likes Dzeko. But then who doesn’t like Edin?“Have I spoken to Conte or Chelsea? My role means I can’t reveal certain transfer market dynamics. I understand the question, but I have a very specific role.“Look, every time we talk about Dzeko the names of clubs like Chelsea, Chinese clubs, Mexican clubs come up. These are just rumours. The truth is that Dzeko wants to stay at Roma.”	zblizone	4001,4002,4003,4004,4005,4006,4007,4008,4009
4007	Chelsea have been accused, after an initial Fifa investigation, of breaking the rules on the signing of 25 foreign players under the age of 18. The number of cases could rise, with the matter now in the hands of the governing body’s disciplinary committee, which has the power to impose sanctions – chief among them a ban on transfers.Fifa announced last September that it was looking into alleged breaches at Chelsea when it came to the recruitment of youth players from overseas – making them the first English club to face such action.Barcelona, Real Madrid and Atlético Madrid were investigated for infringements related to the signing of minors and each was given a two-window transfer ban, although Real served only one after a successful appeal to the court of arbitration for sport (Cas).The initial investigation into Chelsea was carried out by the compliance unit of Fifa’s transfer matching system (TMS) and it is believed it was first alerted by the case of Bertrand Traoré, the Burkina Faso forward. He was signed to professional terms by Chelsea on 1 January 2014, the day the transfer window opened after his 18th birthday, but pictures would emerge of him playing for the club against Arsenal in a “non-competitive” game on 23 October 2011, when he was 16. The pictures came to Fifa’s attention in January 2016.Clubs are not permitted to sign players under the age of 18 from other countries unless their parents have emigrated for reasons not connected to football or both the player and club are based within 50km of a national border. Under Fifa’s Article 19, the only other exception is for transfers within either the European Union or European Economic Area where the player is aged between 16 and 18. Fifa was concerned that Traoré, who left Chelsea for Lyon last June, did not appear to fulfil any of the exemptions.TMS flagged a total of 25 player cases in which it thought Chelsea might have transgressed and it passed its findings to the disciplinary committee, which is searching for further examples in a forensic look at the club’s academy. It is within its remit to discard any of the original 25 cases. The disciplinary committee can examine any incoming transfer over a period of 10 years.It has requested information from Chelsea and is in contact with the Football Association. It wants the FA to provide facts and figures for the 25 players – and possibly others – such as the registration details and the matches in which they have played. The disciplinary committee’s investigation is at an early stage but it is expected to develop quickly over the coming months.When it has been completed it will submit its evidence to an independent panel within the disciplinary committee, who will reach a verdict. If found guilty, Chelsea would be entitled to appeal to Fifa and then to Cas.A Chelsea spokesman said: “Chelsea FC complies with all Fifa statutes and regulations when recruiting players.”Fifa deems there to be different levels of infringement on the regulations regarding minors, with the most serious being a breach of Article 19. Behind that there are less serious ones, some administrative, such as the failure to request authorisation through the correct channels.Fifa’s principle, which it has established, is that – irrespective of the number of minors involved – a systemic breach of the rules is so serious it should entail a transfer embargo. The amount of cases affects the severity of the sanction but, if a club has a low number, Fifa believes it should not mean it avoids a ban. It is also understood that Fifa worries that a one-window suspension does not create harmful consequences; it can be worked around with sufficient planning.Chelsea have argued that they had an option agreement, registered with and approved by the FA and Premier League, to secure Traoré’s registration after he turned 18 and which allowed them to play him in what were in effect considered trial games. In 2010 the club reached a settlement with Lens, which was ratified with Cas, to avoid a two-window transfer embargo that stemmed from the signing of Gaël Kakuta.Fifa says it does not comment on ongoing investigations nor can it confirm whether an investigation is ongoing.The Barcelona investigation was triggered by a newspaper article about the club’s signing of Lee Seung-woo – “the South Korean Messi” – aged 13. An employee at Fifa TMS read it and thought the deal might be in breach of the regulations. TMS would uncover 31 cases of potential transgressions and the independent panel would find Barcelona guilty on all 31. The club’s appeals failed and they were banned from two windows in 2015. Lee is now at Verona in Serie A.Real’s case started at Fifa TMS in October 2013 and in January 2016 they were found guilty of violating the rules on the registration of 39 minors. They had been investigated on 70. Cas would uphold 37 of the guilty verdicts but reduced the ban to one window – January 2017 – because the infringements were deemed to be less serious than those of Barcelona.Atlético’s numbers were the most startling in Spain, partly because of a partnership with Dalian Wanda Group, the Chinese property company. It saw many Chinese players coming to train at their academy. Fifa considered 183 cases in its final judgment; 153 would be confirmed. Atlético served their ban across both windows of last year.	zblizone	4001,4002,4003,4004,4005,4006,4007,4008,4009
4008	Barkley is expected to be named in Chelsea’s squad to face Brighton and the England international looked focussed as he took part in speed and agility drills during training on Friday.The former Everton midfielder has been waiting patiently for his Chelsea debut after joining the reigning champions in £15million move from Goodison Park.Barkley was pictured training alongside his new team-mates Eden Hazard, N'Golo Kante, Marcos Alonso and Willian during a chilly session at Cobham.	zblizone	4001,4002,4003,4004,4005,4006,4007,4008,4009
4009	Chelsea are interested in signing former Manchester City striker Edin Dzeko from Roma, according to Sky in Italy.They say Chelsea are prepared to pay €50m for Dzeko and his team-mate Emerson Palmieri, who plays left-back.Chelsea would let Roma have Michy Batshuayi on loan as part of the deal but the Italians are also asking for another €15m.Dzeko moved to the Italian capital from Manchester City in August 2015.The 31-year-old has scored 12 goals for Roma this season, including a double against Chelsea at Stamford Bridge in the Champions League in their 3-3 draw in October.He won two Premier League titles, the FA Cup and the League Cup during his spell with Manchester City.	zblizone	4001,4002,4003,4004,4005,4006,4007,4008,4009
5001	In June 2017, Google researchers discovered major security vulnerabilities in common computer processors, which were disclosed to the public earlier this month. And you should pay attention — because those vulnerabilities affect the computer processors that are in almost everything.  “This is actually a flaw in the way chips have been designed for more than the last decade,” Axios chief technology correspondent Ina Fried said on the latest episode of Too Embarrassed to Ask. “Basically, it is really all chips — the chips in your phones, the chips in your PCs, the chips potentially in other things.”  The flaws, known as Spectre and Meltdown, take advantage of how modern chips do calculations in advance for things they might need to do in the future. Fried explained that this makes certain tasks faster for some users, but opens the door for hackers to steal data that would normally be locked away if that user is running a malicious script.  “If you think of this as a bank, right now it’s easy to go back and forth between the lobby of bank and the high-security vault,” she said. “To close that, [companies are] making it really hard to get between those two things.”  “You had these chips that were incredibly powerful, and they had extra brain cycles and people were like, ‘What do we do with these extra brain cycles?’” Fried added. “What surprises me isn’t that they went to that, it’s that they didn’t foresee [that] unlocking the bank vault could cause problems. Nobody in the industry seemed to have seen it.”  You can listen to the new podcast on Apple Podcasts, Spotify, Pocket Casts, Overcast or wherever you listen to podcasts.  On the new podcast, Fried said the advice for consumers is easy: Patch your devices to the latest updates. But unfortunately, not everyone with a smartphone may have that option yet.  “I think what we’re going to see over time is, if there are exploits, Android is more vulnerable because people don’t fix their Android systems,” Fried said. “Even though Google has put out a patch, that’s not the same as the phone maker. Samsung might not have put out a patch. [And] the different chipmakers — it’s just a more crowded atmosphere.”  “Apple has said a little less,” she added. “They’ve said, ‘We’ve updated iOS and Mac OS.’ As is typical, they don’t go into a ton of detail about how vulnerable they were. They do have the advantage, though, that they can see the software, the chips and the hardware, and they can be more elegant in the way they fix it, because they control all those things.”	zblizone	5001,5002,5003,5004,5005,5006,5007
5002	 Intel says the unexpected reboots triggered by patching older chips affected by Meltdown and Spectre are happening to its newer chips, too.  Intel confirmed in an update late Wednesday that not only are its older Broadwell and Haswell chips tripping up on the firmware patches, but newer CPUs through to the latest Kaby Lake chips are too.  The firmware updates do protect Intel chips against potential Spectre attacks, but machines with Ivy Bridge, Sandy Bridge, Skylake, and Kaby Lake architecture processors are rebooting more frequently once the firmware has been updated, Intel said.  Intel has also updated its original Meltdown-Spectre advisory with a new warning about the stability issues and recommends OEMs and cloud providers test its beta silicon microcode updates before final release. These beta releases, which mitigate the Spectre Variant 2 CVE-2017-5715 attack on CPU speculative execution, will be available next week.  "Intel recommends that these partners, at their discretion, continue development and release of updates with existing microcode to provide protection against these exploits, understanding that the current versions may introduce issues such as reboot in some configurations," the company wrote.  "We further recommend that OEMs, Cloud service providers, system manufacturers and software vendors begin evaluation of Intel beta microcode update releases in anticipation of definitive root cause and subsequent production releases suitable for end users".	zblizone	5001,5002,5003,5004,5005,5006,5007
5003	Vendors of industrial systems have joined the long list of vendors  responding responses to the Meltdown and Spectre processor  vulnerabilities.                 So far, a dozen vendors have told ICS-CERT they use vulnerable processors, and The Register imagines there will be plenty more to come.                 Gold stars go to just two vendors: Smiths Medical, which has determined that none of its products are vulnerable; and OSISoft, whose PI System is vulnerable, and whose advisory includes anticipated performance impacts.                 Emerson Process and General Electric treat their  responses as customer information only, and keep them hidden behind a  regwall. So does Rockwell, for what it's worth, but the latter company  at least spoke to The Register about the impact on its systems).                 Another seven vendors in the market said they are  “investigating” the impact – ABB, Abbott, Johnson & Johnson (added  points for giving the advisory a 2017 timestamp), Philips, Schneider Electric, and Siemens.                 As readers know, the bugs arose out of how processors  implement speculative execution. Patches are a giant headache for  vendors and users alike, causing both performance and stability issues.	zblizone	5001,5002,5003,5004,5005,5006,5007
5004	Q. Is it safe to install the Windows patch for these new Spectre and Meltdown bugs? Do they affect Linux? (And who names these security flaws, anyway?)A. Meltdown and Spectre, the two recently announced security flaws  that can expose personal data to hackers, could potentially affect  Linux systems, along with computers and devices running Windows, Mac and  other operating-system software. These new bugs are actually in the computer’s hardware — specifically, in the central processing unit.  Check Microsoft’s support site for the absolute latest news, but the company previously warned that its updates for Windows 7 and Windows 10 can conflict with certain antivirus programs; users should contact those software makers about updates. Early reports that the Windows patches were causing severe problems on computers with AMD processors prompted Microsoft to temporarily halt updates to many of those systems for a few days. The software fixes are expected to make the computer run more slowly, but Microsoft has noted that newer processors running Windows 10 should feel the least impact.                                                                                Microsoft released its KB4056892 Windows security update for the Meltdown and Spectre flaws on Jan. 3.                                                   The New York Times                           The  Meltdown vulnerability exists in laptops, desktops and cloud-based  computers running most types of Intel processors made since 1995. The  Spectre flaw can affect those same systems as well, but also  smartphones, tablets and other gadgets running on processors made by  other companies, including AMD and ARM.To find out details for your particular system, Graz University of Technology’s “Meltdown and Spectre” site at https://meltdownattack.com  has an extensive collection of links to information about patches from  most major hardware and software makers, including several Linux  companies. Intel also has a page on its site with links and information about updates.As  for the origin of the names assigned to these bugs, the “Meltdown and  Spectre” site has an explanation. Meltdown gets is name because it  “basically melts security boundaries which are normally enforced by the  hardware.” Spectre’s moniker is “based on the root cause, speculative  execution,” and as the researchers note, “As it is not easy to fix, it  will haunt us for quite some time.”	zblizone	5001,5002,5003,5004,5005,5006,5007
5005	The Spectre and Meltdown speculative execution security  vulnerabilities fall into the category of “low probability, but very  high impact” potential exploits. The holes that Spectre and Meltdown  open up into systems might enable any application to read the data of  any other app, when running on the same server in the same pool of  system memory – bypassing any and all security permissions. These  potential exploits apply to every IT shop, from single-tenant servers  potentially exposed to malware to apps running in a virtual machine (VM)  framework in an enterprise datacenter to apps running in a multi-tenant  public cloud instance. There are no known exploits for Spectre and Meltdown – yet.  Therefore, there are no patterns for antivirus and malware detection  suites to match. After the first exploit gets loose in the wild, it is  likely to have an open opportunity to siphon data from any infected  system. Variants will quickly proliferate. Keeping up with proliferating  exploit variants will quickly devolve into a losing game of “Whac-A-Mole.” The best strategy is to fix Spectre and Meltdown before the first  real exploits are demonstrated. However, there is a dramatic difference  between applying a normal software update to patch a security exploit;  applying the new Spectre and Meltdown fixes boils down to managing  extreme complexity. Every IT organization will be challenged to address  this extreme complexity over the next few calendar quarters. Plus, we  only talk here about computing; modern datacenter switch architectures  also use server processors and are likewise also at risk. Ditto for  storage arrays and clustered storage that rely on servers are their  basic building blocks. We think that Spectre and Meltdown do have the potential to: Accelerate enterprise IT migration to cloud-based platform-as-a-service (PaaS) and software-as-a-service (SaaS) applications.Increase cloud and enterprise consideration of non-Intel based servers. The following is what IT is up against and how IT might better cope with these updates. How To Fix Spectre and Meltdown (Condensed Version) Spectre and Meltdown fixes start with potential microcode updates  from server processor manufacturers AMD, Cavium, IBM, Intel, Oracle and  Qualcomm. The impact then ripples to firmware updates coordinated  between processor manufacturers and contract motherboard manufacturers  and original design manufacturers (ODMsuch as ASUS, Gigabyte, Quanta and  Wiwynn) and OEM system vendors (such as Dell EMC, HPE, Huawei, IBM,  Lenovo, Supermicro and Oracle). On top of all of that are matching  security patches for OS distributions (Canonical, CoreOS, Red Hat and  SUSE Linux distributions, plus Microsoft Windows Server, to start),  hypervisors (Hyper-V, KVM, VMware ESXi, Xen and others) and container  frameworks (Docker, Red Hat OpenShift and others). The entire stack of Spectre and Meltdown fixes is still very fresh and not fully tested. It is going to take time for this complex system to reach stability. We collectively call the Spectre and Meltdown fixes “CVEs” in this  article, short for the Common Vulnerabilities and Exposures numbers they  have each been issued: Spectre Variant 1: Bounds Check Bypass (CVE-2017-5753)Variant 2: Branch Target Injection (CVE-2017-5715) Meltdown Variant 3: Rogue Data Cache Load (CVE-2017-5754)  Processor Fixes All current generation server processors – AMD Epyc, Cavium  ThunderX2, IBM Power9, Intel Xeon SP, and Qualcomm Centriq 2400 – are  affected by one or more of these CVEs to one degree or another, as are  many older AMD, IBM, Intel, and Oracle processors models. All are  scrambling to ship microcode and firmware patches to their downstream  supply chain, although Cavium and Qualcomm carry less of a burden since  their affected processors are just entering the market. For most enterprise datacenters, the primary concern here is  deploying updates to older AMD and Intel processors and to older OS and  hypervisor distributions and releases. However, for the platform and  system software supply chain, the number of processor models that will  need to be regression tested is extraordinary. I’m not going to describe CVE exploit details (see here for a great explanation from Chris Williams at our sister publication The Register)  or which processor vendors are most or least affected. All the fixes  involve some amount of performance degradation, from trivial to  double-digit percentages. While early fixes have been issued (or are not  necessary) for variants one and three, variant two is harder to fix and  affected processor vendors will be updating all their patches through  the first quarter. We list most of the processors in use today in the  table below with a summary of their CVE exploit exposure and update  status. Note that these CVEs potentially expose data on compute accelerators  designed to map accelerator-local physical memory into a processor’s OS  kernel address space. This type of shared memory space is sometimes  called “heterogeneous computing.” The impact here is for servers  accelerating data analytics and deep learning with any shared memory  add-in accelerator. The shared memory risk is two-fold, because  processors can access accelerator memory and accelerators can access  system memory. Because of that, an accelerator that includes a  processor architecture using speculative and/or out-of-order execution  might also require fixes to address the CVEs, adding to a IT  organization’s update complexity. Of the server compute accelerators  listed below, only Xeon Phi is known to perform speculative execution  and therefore only its processor architecture is potentially exposed to  both risks. GPU accelerators do not implement speculative execution,  they are only affected by speculative processor access to  accelerator-local memory. We exclude FPGA-based accelerators, but if  they implement shared memory architecture, they might also be affected.  We also exclude processors with integrated graphics, as integrated  graphics are not used as compute accelerators. Server processor vendors will eventually fix their silicon designs so  that these CVE patches are not needed. However, there is a two-year a  minimum timeline for implementing these fixes in silicon. That means  first half of 2020, at the earliest, before any of the current server  processor vendors can ship fixed chips in volume.	zblizone	5001,5002,5003,5004,5005,5006,5007
5006	It can be difficult to find a quality Linux distribution that meets  your needs. This is partly because there are just too many operating  systems from which to choose. My suggestion is to first find a desktop  environment that you prefer, and then narrow down your distro search to  one that focuses on that DE. For instance, if you like KDE, both Kubuntu  and Netrunner are solid choices. With all of that said, there is another KDE-focused Linux distro that  I highly recommend. Called "KaOS," it is rolling release, meaning you  can alway be confident that your computer is running modern packages.  Today, KaOS gets its first updated ISO for 2018, and you should  definitely use it to upgrade your install media. Why? Because version  2018.01 has fixes for Spectre and Meltdown thanks to Linux kernel 4.14.14 with both AMD and Intel ucode.                                                                                                                       "This ISO uses the CRC and finobt enabled XFS filesystem as default.  CRCs enable enhanced error detection due to hardware issues, whilst the  format changes also improves crash recovery algorithms and the ability  of various tools to validate and repair metadata corruptions when they  are found. The free inode btree does not index used inodes, allowing  faster, more consistent inode allocation performance as filesystems  age," says The KaOS Team. ALSO READ: Wine 3.0 is here to run Windows software on your Linux box The team also shares, "As always with this rolling distribution, you  will find the very latest packages for the Plasma Desktop, this includes  Frameworks 5.42.0, Plasma 5.11.5, KDE Applications 17.12.1...Besides  running Plasma on KaOS, a new option is added, Liquidshell. This is a  lightweight environment currently in development, but already added so  its progress can be followed."                                                             Liquidshell The KaOS Team shares some of the most significant updated packages below. Systemd 236Linux 4.14.14LLVM/Clang 5.0.1Qt 5.10.0Mesa 17.3.3Boost 1.66.0ICU 60.2Protobuf 3.5.1Glib2 2.54.3Libcdio 2.0.0OpenCV 3.4.0Ruby 2.5.0 Keep in mind, because KaOS is a rolling release, existing users do  not need to download the ISO and run any kind of upgrade. Who should  download ISO 2018.01? Those that are planning to do fresh installs and  want to have updated media on hand. Of course, those that are new to  KaOS would download it too. If you want to download the new ISO, you can grab it here. Please note that there is one major known bug -- it cannot be installed to storage set up with RAID.	zblizone	5001,5002,5003,5004,5005,5006,5007
